/projectnb/modselrl/venvs/mynewenv/lib/python3.10/site-packages/gymnasium/envs/registration.py:517: DeprecationWarning: [33mWARN: The environment HalfCheetah-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
global_step=212211, episodic_return=[1028.73607375]
SPS: 718
global_step=213212, episodic_return=[1096.03102516]
global_step=214213, episodic_return=[1073.28970789]
SPS: 718
global_step=215214, episodic_return=[1068.35184239]
global_step=216215, episodic_return=[1127.10910621]
SPS: 718
global_step=217216, episodic_return=[1091.38203338]
global_step=218217, episodic_return=[1127.61871658]
SPS: 718
global_step=219218, episodic_return=[1083.30027052]
global_step=220219, episodic_return=[991.25966498]
SPS: 718
global_step=221220, episodic_return=[1095.726156]
global_step=222221, episodic_return=[1068.86688095]
global_step=223222, episodic_return=[1070.73949374]
SPS: 718
global_step=224223, episodic_return=[1083.19006686]
global_step=225224, episodic_return=[1092.29678367]
SPS: 718
global_step=226225, episodic_return=[1047.15925963]
global_step=227226, episodic_return=[1150.23673362]
SPS: 719
global_step=228227, episodic_return=[1117.83107368]
global_step=229228, episodic_return=[1076.52999116]
SPS: 719
global_step=230229, episodic_return=[1093.4313061]
global_step=231230, episodic_return=[1049.95766012]
SPS: 719
global_step=232231, episodic_return=[1079.12762676]
global_step=233232, episodic_return=[1023.22849833]
SPS: 719
global_step=234233, episodic_return=[1003.65028912]
global_step=235234, episodic_return=[1125.00878703]
SPS: 719
global_step=236235, episodic_return=[1185.23524321]
global_step=237236, episodic_return=[1063.59355157]
SPS: 719
global_step=238237, episodic_return=[1040.60946265]
global_step=239238, episodic_return=[1145.97330362]
SPS: 719
global_step=240239, episodic_return=[1107.09220726]
global_step=241240, episodic_return=[936.12356466]
SPS: 720
global_step=242241, episodic_return=[1140.80101235]
global_step=243242, episodic_return=[1076.11351322]
SPS: 720
global_step=244243, episodic_return=[1146.86497433]
global_step=245244, episodic_return=[1093.90821447]
SPS: 720
global_step=246245, episodic_return=[1149.03947593]
global_step=247246, episodic_return=[1118.44015673]
SPS: 720
global_step=248247, episodic_return=[1117.94024881]
global_step=249248, episodic_return=[1102.45714363]
SPS: 720
global_step=250249, episodic_return=[1085.15578081]
global_step=251250, episodic_return=[1127.05634737]
SPS: 720
global_step=252251, episodic_return=[1111.49784682]
global_step=253252, episodic_return=[1164.51109887]
SPS: 720
global_step=254253, episodic_return=[1093.78016416]
global_step=255254, episodic_return=[1112.19832283]
SPS: 720
global_step=256255, episodic_return=[1149.39371572]
global_step=257256, episodic_return=[1144.05242033]
SPS: 720
global_step=258257, episodic_return=[1148.53849684]
global_step=259258, episodic_return=[1134.54185806]
SPS: 721
global_step=260259, episodic_return=[1254.79824497]
global_step=261260, episodic_return=[1100.18198398]
SPS: 721
global_step=262261, episodic_return=[1207.77054381]
global_step=263262, episodic_return=[1225.82208927]
SPS: 720
global_step=264263, episodic_return=[1157.65770858]
global_step=265264, episodic_return=[1232.65191237]
SPS: 720
global_step=266265, episodic_return=[1149.81241536]
global_step=267266, episodic_return=[1212.11132702]
global_step=268267, episodic_return=[1193.38303581]
SPS: 720
global_step=269268, episodic_return=[1261.39245836]
global_step=270269, episodic_return=[1163.58720956]
SPS: 720
global_step=271270, episodic_return=[1129.63897704]
global_step=272271, episodic_return=[1168.84506185]
SPS: 720
global_step=273272, episodic_return=[1225.32411159]
global_step=274273, episodic_return=[1225.97150522]
SPS: 720
global_step=275274, episodic_return=[1179.48623558]
global_step=276275, episodic_return=[1224.2656587]
SPS: 720
global_step=277276, episodic_return=[1224.42252141]
global_step=278277, episodic_return=[1196.15402836]
SPS: 720
global_step=279278, episodic_return=[1213.41461648]
global_step=280279, episodic_return=[1195.73909595]
SPS: 720
global_step=281280, episodic_return=[1213.55459902]
global_step=282281, episodic_return=[1194.66108791]
SPS: 719
global_step=283282, episodic_return=[1223.71020431]
global_step=284283, episodic_return=[1260.66015117]
SPS: 719
global_step=285284, episodic_return=[1243.26762059]
global_step=286285, episodic_return=[1249.83190789]
SPS: 719
global_step=287286, episodic_return=[1236.96295703]
global_step=288287, episodic_return=[1202.15017253]
SPS: 719
global_step=289288, episodic_return=[1256.5518213]
global_step=290289, episodic_return=[1253.18734937]
SPS: 719
global_step=291290, episodic_return=[1234.68370496]
global_step=292291, episodic_return=[1278.6884079]
SPS: 719
global_step=293292, episodic_return=[1272.98438769]
global_step=294293, episodic_return=[1212.94310071]
SPS: 719
global_step=295294, episodic_return=[1254.96317806]
global_step=296295, episodic_return=[1285.17311626]
SPS: 719
global_step=297296, episodic_return=[1292.63849686]
global_step=298297, episodic_return=[1260.99330023]
SPS: 719
global_step=299298, episodic_return=[1220.60254077]
global_step=300299, episodic_return=[1261.6378432]
SPS: 719
global_step=301300, episodic_return=[1244.95753761]
global_step=302301, episodic_return=[1287.43296639]
SPS: 718
global_step=303302, episodic_return=[1261.74883305]
global_step=304303, episodic_return=[1268.51664863]
SPS: 719
global_step=305304, episodic_return=[1222.41457474]
global_step=306305, episodic_return=[1260.5293759]
SPS: 718
global_step=307306, episodic_return=[1287.09558326]
global_step=308307, episodic_return=[1218.40435162]
SPS: 718
global_step=309308, episodic_return=[1257.26833569]
global_step=310309, episodic_return=[1271.62978146]
SPS: 718
global_step=311310, episodic_return=[1229.18862887]
global_step=312311, episodic_return=[1304.06996887]
global_step=313312, episodic_return=[1248.07527475]
SPS: 719
global_step=314313, episodic_return=[1276.52355324]
global_step=315314, episodic_return=[1293.521104]
SPS: 719
global_step=316315, episodic_return=[1191.84368609]
global_step=317316, episodic_return=[1208.45581911]
SPS: 719
global_step=318317, episodic_return=[1218.74433602]
global_step=319318, episodic_return=[1279.57739046]
SPS: 718
global_step=320319, episodic_return=[1302.69457435]
global_step=321320, episodic_return=[1240.12858674]
SPS: 718
global_step=322321, episodic_return=[1284.56241157]
global_step=323322, episodic_return=[1276.27561415]
SPS: 718
global_step=324323, episodic_return=[1231.69928843]
global_step=325324, episodic_return=[1248.32404591]
SPS: 718
global_step=326325, episodic_return=[1213.54707259]
global_step=327326, episodic_return=[1301.53358187]
SPS: 718
global_step=328327, episodic_return=[1227.77540063]
global_step=329328, episodic_return=[1299.78601436]
SPS: 718
global_step=330329, episodic_return=[1351.33001302]
global_step=331330, episodic_return=[1223.035007]
SPS: 718
global_step=332331, episodic_return=[1222.01540441]
global_step=333332, episodic_return=[1323.63883038]
SPS: 717
global_step=334333, episodic_return=[1223.47437845]
global_step=335334, episodic_return=[1249.94112867]
SPS: 717
global_step=336335, episodic_return=[1325.69454751]
global_step=337336, episodic_return=[1302.38387234]
SPS: 717
global_step=338337, episodic_return=[1321.94023528]
global_step=339338, episodic_return=[1220.03634729]
SPS: 717
global_step=340339, episodic_return=[1268.4669582]
global_step=341340, episodic_return=[1295.71007884]
SPS: 717
global_step=342341, episodic_return=[1307.45721073]
global_step=343342, episodic_return=[1284.27614521]
SPS: 717
global_step=344343, episodic_return=[1329.07916886]
global_step=345344, episodic_return=[1235.88445423]
SPS: 717
global_step=346345, episodic_return=[1239.57548276]
global_step=347346, episodic_return=[1368.13683124]
SPS: 717
global_step=348347, episodic_return=[1294.19664785]
global_step=349348, episodic_return=[1291.96941759]
SPS: 717
global_step=350349, episodic_return=[1293.7467952]
global_step=351350, episodic_return=[1273.36440276]
SPS: 717
global_step=352351, episodic_return=[1253.76238589]
global_step=353352, episodic_return=[1296.37407241]
SPS: 717
global_step=354353, episodic_return=[1213.61608169]
global_step=355354, episodic_return=[1329.98063482]
SPS: 717
global_step=356355, episodic_return=[1342.74270603]
global_step=357356, episodic_return=[1364.4818001]
global_step=358357, episodic_return=[1295.32335778]
SPS: 718
global_step=359358, episodic_return=[1351.34640015]
global_step=360359, episodic_return=[1296.84504179]
SPS: 717
global_step=361360, episodic_return=[1364.73489319]
global_step=362361, episodic_return=[1288.66553008]
SPS: 717
global_step=363362, episodic_return=[1352.82565693]
global_step=364363, episodic_return=[1319.82668824]
SPS: 717
global_step=365364, episodic_return=[1268.71043256]
global_step=366365, episodic_return=[1287.50899231]
SPS: 717
global_step=367366, episodic_return=[1328.8769432]
global_step=368367, episodic_return=[1317.71041771]
SPS: 717
global_step=369368, episodic_return=[1322.30925845]
global_step=370369, episodic_return=[1287.77843748]
SPS: 717
global_step=371370, episodic_return=[1208.22774938]
global_step=372371, episodic_return=[1300.55858717]
SPS: 717
global_step=373372, episodic_return=[1278.01673541]
global_step=374373, episodic_return=[1311.06911409]
SPS: 717
global_step=375374, episodic_return=[1343.30564137]
global_step=376375, episodic_return=[1295.47743018]
SPS: 716
global_step=377376, episodic_return=[1262.7683548]
global_step=378377, episodic_return=[1320.87916862]
SPS: 716
global_step=379378, episodic_return=[1327.66266559]
global_step=380379, episodic_return=[1258.68251797]
SPS: 717
global_step=381380, episodic_return=[1295.83956354]
global_step=382381, episodic_return=[1247.65794975]
SPS: 717
global_step=383382, episodic_return=[1294.59832466]
global_step=384383, episodic_return=[1299.41869308]
SPS: 717
global_step=385384, episodic_return=[1296.88677642]
global_step=386385, episodic_return=[1342.13857377]
SPS: 717
global_step=387386, episodic_return=[1237.10284915]
global_step=388387, episodic_return=[1314.56898114]
SPS: 717
global_step=389388, episodic_return=[1209.92885145]
global_step=390389, episodic_return=[1253.77463995]
SPS: 717
global_step=391390, episodic_return=[1232.29308214]
global_step=392391, episodic_return=[1312.66836176]
SPS: 717
global_step=393392, episodic_return=[1341.41038308]
global_step=394393, episodic_return=[1265.53035495]
SPS: 717
global_step=395394, episodic_return=[1280.24729431]
global_step=396395, episodic_return=[1238.09706605]
SPS: 717
global_step=397396, episodic_return=[1297.08560787]
global_step=398397, episodic_return=[1339.94498904]
SPS: 717
global_step=399398, episodic_return=[1307.6189023]
global_step=400399, episodic_return=[1317.33159465]
global_step=401400, episodic_return=[1318.58718201]
SPS: 717
global_step=402401, episodic_return=[1377.17481922]
global_step=403402, episodic_return=[1320.56978901]
SPS: 717
global_step=404403, episodic_return=[1373.71107442]
global_step=405404, episodic_return=[1309.05690421]
SPS: 717
global_step=406405, episodic_return=[1283.28952609]
global_step=407406, episodic_return=[1329.70209018]
SPS: 717
global_step=408407, episodic_return=[1325.09190652]
global_step=409408, episodic_return=[1377.61757524]
SPS: 717
global_step=410409, episodic_return=[1268.78340891]
global_step=411410, episodic_return=[1373.83674542]
SPS: 717
global_step=412411, episodic_return=[1272.62174945]
global_step=413412, episodic_return=[1329.30081342]
SPS: 717
global_step=414413, episodic_return=[1366.27158422]
global_step=415414, episodic_return=[1340.89729782]
SPS: 717
global_step=416415, episodic_return=[1360.4178311]
global_step=417416, episodic_return=[1342.82753398]
SPS: 717
global_step=418417, episodic_return=[1283.00126819]
global_step=419418, episodic_return=[1377.57554081]
SPS: 717
global_step=420419, episodic_return=[1342.40599544]
global_step=421420, episodic_return=[1348.49989051]
SPS: 716
global_step=422421, episodic_return=[1387.62392233]
global_step=423422, episodic_return=[1321.32984692]
SPS: 716
global_step=424423, episodic_return=[1310.4518236]
global_step=425424, episodic_return=[1310.4360913]
SPS: 716
global_step=426425, episodic_return=[1352.48833279]
global_step=427426, episodic_return=[1107.12809687]
SPS: 716
global_step=428427, episodic_return=[962.13765726]
global_step=429428, episodic_return=[-225.26071181]
SPS: 716
global_step=430429, episodic_return=[-210.52043756]
global_step=431430, episodic_return=[-201.48935462]
SPS: 716
global_step=432431, episodic_return=[-188.77242287]
global_step=433432, episodic_return=[-161.18079154]
SPS: 716
global_step=434433, episodic_return=[-160.08877447]
global_step=435434, episodic_return=[-156.01264774]
SPS: 716
global_step=436435, episodic_return=[1176.48789727]
global_step=437436, episodic_return=[-152.09031193]
SPS: 716
global_step=438437, episodic_return=[-144.13748524]
global_step=439438, episodic_return=[792.87887924]
SPS: 716
global_step=440439, episodic_return=[792.40895113]
global_step=441440, episodic_return=[1226.12410356]
SPS: 716
global_step=442441, episodic_return=[1092.49476466]
global_step=443442, episodic_return=[126.47775204]
SPS: 716
global_step=444443, episodic_return=[1099.24720835]
global_step=445444, episodic_return=[1131.02107926]
global_step=446445, episodic_return=[1284.62047913]
SPS: 716
global_step=447446, episodic_return=[1348.55467722]
global_step=448447, episodic_return=[1182.90803911]
SPS: 716
global_step=449448, episodic_return=[1333.03773964]
global_step=450449, episodic_return=[1278.43103806]
SPS: 716
global_step=451450, episodic_return=[1299.25003965]
global_step=452451, episodic_return=[1271.12246748]
SPS: 716
global_step=453452, episodic_return=[1268.85038683]
global_step=454453, episodic_return=[1347.50052079]
SPS: 716
global_step=455454, episodic_return=[1342.39822855]
global_step=456455, episodic_return=[1261.03393577]
SPS: 716
global_step=457456, episodic_return=[1364.87560836]
global_step=458457, episodic_return=[1291.7474505]
SPS: 716
global_step=459458, episodic_return=[1360.09190673]
global_step=460459, episodic_return=[1283.79578978]
SPS: 716
global_step=461460, episodic_return=[1347.68721983]
global_step=462461, episodic_return=[1342.22046566]
SPS: 716
global_step=463462, episodic_return=[1306.46323773]
global_step=464463, episodic_return=[1367.12656582]
SPS: 716
global_step=465464, episodic_return=[1321.87438315]
global_step=466465, episodic_return=[1300.4075288]
SPS: 716
global_step=467466, episodic_return=[1334.61279433]
global_step=468467, episodic_return=[1291.93139047]
SPS: 716
global_step=469468, episodic_return=[1324.5996032]
global_step=470469, episodic_return=[1417.95176179]
SPS: 716
global_step=471470, episodic_return=[1295.12364121]
global_step=472471, episodic_return=[1317.82235819]
SPS: 716
global_step=473472, episodic_return=[1336.52948712]
global_step=474473, episodic_return=[1306.43858058]
SPS: 716
global_step=475474, episodic_return=[1338.2145122]
global_step=476475, episodic_return=[1372.67293317]
SPS: 716
global_step=477476, episodic_return=[1347.50462362]
global_step=478477, episodic_return=[1375.05914103]
SPS: 716
global_step=479478, episodic_return=[1443.04821037]
global_step=480479, episodic_return=[1354.23783403]
SPS: 716
global_step=481480, episodic_return=[1315.62078728]
global_step=482481, episodic_return=[1291.76708245]
SPS: 716
global_step=483482, episodic_return=[1363.35375332]
global_step=484483, episodic_return=[1303.36506937]
SPS: 716
global_step=485484, episodic_return=[1346.96779562]
global_step=486485, episodic_return=[1354.24497841]
SPS: 716
global_step=487486, episodic_return=[1209.66752671]
global_step=488487, episodic_return=[1314.15066139]
SPS: 716
global_step=489488, episodic_return=[1378.98689496]
global_step=490489, episodic_return=[1285.52703191]
global_step=491490, episodic_return=[1366.70039985]
SPS: 716
global_step=492491, episodic_return=[1378.66936713]
global_step=493492, episodic_return=[1361.50236745]
SPS: 716
global_step=494493, episodic_return=[1368.91961638]
global_step=495494, episodic_return=[1403.24242078]
SPS: 716
global_step=496495, episodic_return=[1390.09250637]
global_step=497496, episodic_return=[1346.97060975]
SPS: 716
global_step=498497, episodic_return=[1389.2492615]
global_step=499498, episodic_return=[1423.63724482]
SPS: 716
global_step=500499, episodic_return=[1331.90653699]
global_step=501500, episodic_return=[1397.7973772]
SPS: 716
global_step=502501, episodic_return=[1339.80227373]
global_step=503502, episodic_return=[1352.67206881]
SPS: 716
global_step=504503, episodic_return=[1407.55860815]
global_step=505504, episodic_return=[1385.39166754]
SPS: 716
global_step=506505, episodic_return=[1396.00987507]
global_step=507506, episodic_return=[1386.71971607]
SPS: 716
global_step=508507, episodic_return=[1402.01238537]
global_step=509508, episodic_return=[1394.88374174]
SPS: 716
global_step=510509, episodic_return=[1401.3966483]
global_step=511510, episodic_return=[1343.06268589]
SPS: 716
global_step=512511, episodic_return=[1469.14002694]
global_step=513512, episodic_return=[1376.26607508]
SPS: 716
global_step=514513, episodic_return=[1324.43277684]
global_step=515514, episodic_return=[1419.93649686]
SPS: 716
global_step=516515, episodic_return=[1305.74480563]
global_step=517516, episodic_return=[1331.6207291]
SPS: 716
global_step=518517, episodic_return=[1400.66133245]
global_step=519518, episodic_return=[1307.31556301]
SPS: 716
global_step=520519, episodic_return=[1411.966308]
global_step=521520, episodic_return=[1246.06307599]
SPS: 716
global_step=522521, episodic_return=[1463.39192234]
global_step=523522, episodic_return=[1415.55517069]
SPS: 716
global_step=524523, episodic_return=[1396.96069617]
global_step=525524, episodic_return=[1393.35128698]
SPS: 716
global_step=526525, episodic_return=[1342.40706321]
global_step=527526, episodic_return=[1321.00145841]
SPS: 716
global_step=528527, episodic_return=[1418.51774629]
global_step=529528, episodic_return=[1413.23089497]
SPS: 716
global_step=530529, episodic_return=[1379.66137281]
global_step=531530, episodic_return=[1407.05258028]
SPS: 716
global_step=532531, episodic_return=[1410.82246626]
global_step=533532, episodic_return=[1458.97146741]
SPS: 715
global_step=534533, episodic_return=[1405.51452679]
global_step=535534, episodic_return=[1412.49937079]
global_step=536535, episodic_return=[1417.87187099]
SPS: 716
global_step=537536, episodic_return=[1341.18789296]
global_step=538537, episodic_return=[1373.67842508]
SPS: 716
global_step=539538, episodic_return=[1371.43034123]
global_step=540539, episodic_return=[1349.24208479]
SPS: 716
global_step=541540, episodic_return=[1378.66842181]
global_step=542541, episodic_return=[1407.76021667]
SPS: 716
global_step=543542, episodic_return=[1370.77123141]
global_step=544543, episodic_return=[1423.45255136]
SPS: 716
global_step=545544, episodic_return=[1473.16691892]
global_step=546545, episodic_return=[1376.26781072]
SPS: 715
global_step=547546, episodic_return=[1376.81527925]
